gene_symbol	hgnc_id	entrez_id	count
MT1E	HGNC:7397	Entrez:4493	0
MT1F	HGNC:7398	Entrez:4494	0
MT1G	HGNC:7399	Entrez:4495	12
MT1H	HGNC:7400	Entrez:4496	0
MT1HL1	HGNC:31864	Entrez:645745	8
MT1IP	HGNC:7401	Entrez:644314	0
MT1JP	HGNC:7402	Entrez:4498	0
MT1L	HGNC:7404	Entrez:4500	0
MT1M	HGNC:14296	Entrez:4499	13
MT1P1	HGNC:23681	Entrez:493987	0
MT1P3	HGNC:16120	Entrez:140851	0
MT1X	HGNC:7405	Entrez:4501	0
MT1XP1	HGNC:7442	Entrez:645652	0
MT2A	HGNC:7406	Entrez:4502	0
MT2P1	HGNC:7407	Entrez:4503	0
MT3	HGNC:7408	Entrez:4504	0
MT4	HGNC:18705	Entrez:84560	0
MTA1	HGNC:7410	Entrez:9112	35
MTA1-DT	HGNC:56032	Entrez:100507437	0
MTA2	HGNC:7411	Entrez:9219	31
MTA3	HGNC:23784	Entrez:57504	19
MTA3P1	HGNC:54535	Entrez:100130766	0
MTAP	HGNC:7413	Entrez:4507	0
MTAPP1	HGNC:42442	Entrez:100874257	0
MTAPP2	HGNC:42443	Entrez:100420621	0
MTARC1	HGNC:26189	Entrez:64757	0
MTARC2	HGNC:26064	Entrez:54996	0
MTARC2P1	HGNC:56378	Entrez:127379720	0
MTATP6P1	HGNC:44575	Entrez:106480796	0
MTATP6P10	HGNC:52056	Entrez:107403069	0
MTATP6P11	HGNC:52057	Entrez:107075311	0
MTATP6P12	HGNC:52082	Entrez:107403071	0
MTATP6P13	HGNC:52058	Entrez:107075272	0
MTATP6P14	HGNC:52059	Entrez:107075157	0
MTATP6P15	HGNC:52060	Entrez:107075273	0
MTATP6P16	HGNC:52061	Entrez:107075158	0
MTATP6P17	HGNC:52062	Entrez:107075274	0
MTATP6P18	HGNC:52063	Entrez:107075159	0
MTATP6P19	HGNC:52064	Entrez:107075275	0
MTATP6P2	HGNC:44576	Entrez:100287745	0
MTATP6P20	HGNC:52176	Entrez:107075201	0
MTATP6P21	HGNC:52177	Entrez:107075299	0
MTATP6P22	HGNC:52178	Entrez:107075202	0
MTATP6P23	HGNC:52179	Entrez:107075300	0
MTATP6P24	HGNC:52180	Entrez:107075232	0
MTATP6P25	HGNC:52181	Entrez:107075203	0
MTATP6P26	HGNC:52182	Entrez:107075301	0
MTATP6P27	HGNC:52183	Entrez:107075204	0
MTATP6P28	HGNC:52184	Entrez:107403070	0
MTATP6P29	HGNC:52187	Entrez:107075315	0
MTATP6P3	HGNC:44577	Entrez:106479043	0
MTATP6P30	HGNC:52185	Entrez:107075302	0
MTATP6P31	HGNC:52186	Entrez:107075205	0
MTATP6P4	HGNC:44578	Entrez:106480797	0
MTATP6P5	HGNC:44579	Entrez:107403073	0
MTATP6P6	HGNC:44580	Entrez:106660633	0
MTATP6P7	HGNC:44581	Entrez:106480798	0
MTATP6P8	HGNC:44582	Entrez:107131119	0
MTATP6P9	HGNC:44583	Entrez:106479044	0
MTATP8P1	HGNC:44571	Entrez:106480795	0
MTATP8P2	HGNC:44572	Entrez:106479042	0
MTATP8P3	HGNC:44573	Entrez:107161229	0
MTATP8P4	HGNC:44574	Entrez:107080107	0
MTBP	HGNC:7417	Entrez:27085	0
MTCH1	HGNC:17586	Entrez:23787	4
MTCH1P1	HGNC:55886	Entrez:100129577	0
MTCH1P2	HGNC:55887	Entrez:100129966	0
MTCH2	HGNC:17587	Entrez:23788	0
MTCH2P1	HGNC:56546	Entrez:100289118	0
MTCH2P2	HGNC:56547	Entrez:100132126	0
MTCH2P3	HGNC:56548	Entrez:100421594	0
MTCH2P4	HGNC:56549	Entrez:100128523	0
MTCL1	HGNC:29121	Entrez:23255	0
MTCL1P1	HGNC:42040	Entrez:100288130	0
MTCO1P1	HGNC:7420	Entrez:56167	0
MTCO1P10	HGNC:52012	Entrez:107075140	0
MTCO1P11	HGNC:52013	Entrez:107075264	0
MTCO1P12	HGNC:52014	Entrez:107075141	0
MTCO1P13	HGNC:52015	Entrez:107105281	0
MTCO1P14	HGNC:52016	Entrez:107075142	0
MTCO1P15	HGNC:52017	Entrez:107075265	0
MTCO1P16	HGNC:52018	Entrez:107105283	0
MTCO1P17	HGNC:52019	Entrez:107075222	0
MTCO1P18	HGNC:52020	Entrez:107075143	0
MTCO1P19	HGNC:52021	Entrez:107075144	0
MTCO1P2	HGNC:19932	Entrez:326603	0
MTCO1P20	HGNC:52085	Entrez:107075163	0
MTCO1P21	HGNC:52086	Entrez:107075164	0
MTCO1P22	HGNC:52087	Entrez:107075165	0
MTCO1P23	HGNC:52088	Entrez:107075281	0
MTCO1P24	HGNC:52089	Entrez:107075166	0
MTCO1P25	HGNC:52090	Entrez:107075167	0
MTCO1P26	HGNC:52091	Entrez:107105267	0
MTCO1P27	HGNC:52092	Entrez:107075168	0
MTCO1P28	HGNC:52093	Entrez:107075169	0
MTCO1P29	HGNC:52094	Entrez:107075225	0
MTCO1P3	HGNC:39604	Entrez:100873205	0
MTCO1P30	HGNC:52095	Entrez:107075170	0
MTCO1P31	HGNC:52096	Entrez:107075171	0
MTCO1P32	HGNC:52097	Entrez:107105268	0
MTCO1P33	HGNC:52098	Entrez:107105269	0
MTCO1P34	HGNC:52099	Entrez:107105270	0
MTCO1P35	HGNC:52100	Entrez:107075234	0
MTCO1P36	HGNC:52101	Entrez:107105272	0
MTCO1P37	HGNC:52102	Entrez:107105273	0
MTCO1P38	HGNC:52103	Entrez:107105274	0
MTCO1P39	HGNC:52104	Entrez:107075282	0
MTCO1P4	HGNC:50350	Entrez:106480684	0
MTCO1P40	HGNC:52105	Entrez:107075172	0
MTCO1P41	HGNC:52106	Entrez:107105277	0
MTCO1P42	HGNC:52107	Entrez:107075283	0
MTCO1P43	HGNC:52108	Entrez:107075173	0
MTCO1P44	HGNC:52109	Entrez:107075226	0
MTCO1P45	HGNC:52110	Entrez:107075174	0
MTCO1P46	HGNC:52111	Entrez:107075175	0
MTCO1P47	HGNC:52112	Entrez:107075284	0
MTCO1P48	HGNC:52113	Entrez:107075176	0
MTCO1P49	HGNC:52114	Entrez:107075177	0
MTCO1P5	HGNC:51300	Entrez:106480318	0
MTCO1P50	HGNC:52115	Entrez:107105279	0
MTCO1P51	HGNC:52116	Entrez:100287067	0
MTCO1P52	HGNC:52117	Entrez:107075227	0
MTCO1P53	HGNC:52118	Entrez:107075285	0
MTCO1P54	HGNC:52119	Entrez:107075178	0
MTCO1P55	HGNC:52120	Entrez:107075179	0
MTCO1P56	HGNC:52121	Entrez:107075286	0
MTCO1P57	HGNC:52315	Entrez:109729155	0
MTCO1P58	HGNC:56576	Entrez:127482537	0
MTCO1P6	HGNC:52008	Entrez:107075137	0
MTCO1P7	HGNC:52009	Entrez:107075263	0
MTCO1P8	HGNC:52010	Entrez:107075138	0
MTCO1P9	HGNC:52011	Entrez:107075139	0
MTCO2P1	HGNC:16564	Entrez:140909	0
MTCO2P10	HGNC:52026	Entrez:107161153	0
MTCO2P11	HGNC:52027	Entrez:107075214	0
MTCO2P12	HGNC:52028	Entrez:107075310	0
MTCO2P13	HGNC:52029	Entrez:107403168	0
MTCO2P14	HGNC:52030	Entrez:107403169	0
MTCO2P15	HGNC:52031	Entrez:107075147	0
MTCO2P16	HGNC:52032	Entrez:107075148	0
MTCO2P17	HGNC:52033	Entrez:107075268	0
MTCO2P18	HGNC:52034	Entrez:107075149	0
MTCO2P19	HGNC:52035	Entrez:107075223	0
MTCO2P2	HGNC:25354	Entrez:100873202	0
MTCO2P20	HGNC:52149	Entrez:107075230	0
MTCO2P21	HGNC:52150	Entrez:107075191	0
MTCO2P22	HGNC:52151	Entrez:100289404	0
MTCO2P23	HGNC:52152	Entrez:107075192	0
MTCO2P24	HGNC:52153	Entrez:107075193	0
MTCO2P25	HGNC:52154	Entrez:107075290	0
MTCO2P26	HGNC:52155	Entrez:107403163	0
MTCO2P27	HGNC:52156	Entrez:107075291	0
MTCO2P28	HGNC:52157	Entrez:107126362	0
MTCO2P29	HGNC:52158	Entrez:107075194	0
MTCO2P3	HGNC:39576	Entrez:100873203	0
MTCO2P30	HGNC:52159	Entrez:107075195	0
MTCO2P31	HGNC:52160	Entrez:107075292	0
MTCO2P32	HGNC:52161	Entrez:107075196	0
MTCO2P33	HGNC:52162	Entrez:107075197	0
MTCO2P34	HGNC:52316	Entrez:109729142	0
MTCO2P4	HGNC:50349	Entrez:106480296	0
MTCO2P5	HGNC:52124	Entrez:107075181	0
MTCO2P6	HGNC:52022	Entrez:107075266	0
MTCO2P7	HGNC:52023	Entrez:107075145	0
MTCO2P8	HGNC:52024	Entrez:107075146	0
MTCO2P9	HGNC:52025	Entrez:107075267	0
MTCO3P1	HGNC:31342	Entrez:404026	0
MTCO3P10	HGNC:52040	Entrez:107075152	0
MTCO3P11	HGNC:52041	Entrez:107075153	0
MTCO3P12	HGNC:52042	Entrez:107075270	0
MTCO3P13	HGNC:52043	Entrez:107075224	0
MTCO3P14	HGNC:52044	Entrez:107403236	0
MTCO3P15	HGNC:52045	Entrez:107075154	0
MTCO3P16	HGNC:52046	Entrez:107075155	0
MTCO3P17	HGNC:52047	Entrez:107075271	0
MTCO3P18	HGNC:52048	Entrez:107075215	0
MTCO3P19	HGNC:52049	Entrez:107075156	0
MTCO3P2	HGNC:39681	Entrez:100873207	0
MTCO3P20	HGNC:52122	Entrez:107075180	0
MTCO3P21	HGNC:52083	Entrez:107075162	0
MTCO3P22	HGNC:52125	Entrez:100289371	0
MTCO3P23	HGNC:52126	Entrez:107075182	0
MTCO3P24	HGNC:52127	Entrez:107075217	0
MTCO3P25	HGNC:52128	Entrez:107403240	0
MTCO3P26	HGNC:52129	Entrez:107403241	0
MTCO3P27	HGNC:52130	Entrez:107075183	0
MTCO3P28	HGNC:52131	Entrez:107075184	0
MTCO3P29	HGNC:52132	Entrez:107075185	0
MTCO3P3	HGNC:52080	Entrez:107403237	0
MTCO3P30	HGNC:52133	Entrez:107075229	0
MTCO3P31	HGNC:52134	Entrez:107075186	0
MTCO3P32	HGNC:52135	Entrez:107436001	0
MTCO3P33	HGNC:52136	Entrez:107436003	0
MTCO3P34	HGNC:52137	Entrez:107436004	0
MTCO3P35	HGNC:52138	Entrez:107075287	0
MTCO3P36	HGNC:52139	Entrez:107436006	0
MTCO3P37	HGNC:52140	Entrez:107436007	0
MTCO3P38	HGNC:52141	Entrez:107075187	0
MTCO3P39	HGNC:52142	Entrez:107075313	0
MTCO3P4	HGNC:52079	Entrez:107075216	0
MTCO3P40	HGNC:52143	Entrez:107075188	0
MTCO3P41	HGNC:52144	Entrez:107075288	0
MTCO3P42	HGNC:52145	Entrez:107075189	0
MTCO3P43	HGNC:52146	Entrez:107075190	0
MTCO3P44	HGNC:52147	Entrez:107075289	0
MTCO3P45	HGNC:52148	Entrez:107075218	0
MTCO3P46	HGNC:52165	Entrez:107075293	0
MTCO3P47	HGNC:56430	Entrez:127379743	0
MTCO3P5	HGNC:52123	Entrez:107075228	0
MTCO3P6	HGNC:52036	Entrez:107403235	0
MTCO3P7	HGNC:52037	Entrez:107075150	0
MTCO3P8	HGNC:52038	Entrez:107075151	0
MTCO3P9	HGNC:52039	Entrez:107075269	0
MTCP1	HGNC:7423	Entrez:4515	0
MTCYBP1	HGNC:38729	Entrez:100499418	0
MTCYBP10	HGNC:51961	Entrez:107075121	0
MTCYBP11	HGNC:51962	Entrez:107075122	0
MTCYBP12	HGNC:51963	Entrez:107075123	0
MTCYBP13	HGNC:51975	Entrez:107075129	0
MTCYBP14	HGNC:51960	Entrez:107075120	0
MTCYBP15	HGNC:51968	Entrez:107075258	0
MTCYBP16	HGNC:51969	Entrez:107075126	0
MTCYBP17	HGNC:51970	Entrez:107075213	0
MTCYBP18	HGNC:51976	Entrez:107075130	0
MTCYBP19	HGNC:51971	Entrez:107075127	0
MTCYBP2	HGNC:38807	Entrez:100873168	0
MTCYBP20	HGNC:51973	Entrez:107075128	0
MTCYBP21	HGNC:51977	Entrez:107075260	0
MTCYBP22	HGNC:51979	Entrez:107075221	0
MTCYBP23	HGNC:51980	Entrez:107075131	0
MTCYBP24	HGNC:51983	Entrez:107075132	0
MTCYBP25	HGNC:51991	Entrez:107403064	0
MTCYBP26	HGNC:51992	Entrez:107403065	0
MTCYBP27	HGNC:51993	Entrez:107075133	0
MTCYBP28	HGNC:51994	Entrez:107075134	0
MTCYBP29	HGNC:51995	Entrez:107075135	0
MTCYBP3	HGNC:39579	Entrez:100873204	0
MTCYBP30	HGNC:51996	Entrez:107403066	0
MTCYBP31	HGNC:51997	Entrez:107075136	0
MTCYBP32	HGNC:52174	Entrez:107075231	0
MTCYBP33	HGNC:52301	Entrez:109729143	0
MTCYBP34	HGNC:52302	Entrez:109729115	0
MTCYBP35	HGNC:52303	Entrez:109729150	0
MTCYBP36	HGNC:52304	Entrez:109729116	0
MTCYBP37	HGNC:52305	Entrez:109729151	0
MTCYBP38	HGNC:52306	Entrez:109729117	0
MTCYBP39	HGNC:52307	Entrez:109729152	0
MTCYBP4	HGNC:41923	Entrez:100873169	0
MTCYBP40	HGNC:52308	Entrez:109729144	0
MTCYBP41	HGNC:52309	Entrez:109729118	0
MTCYBP42	HGNC:52310	Entrez:109729153	0
MTCYBP43	HGNC:52311	Entrez:109729119	0
MTCYBP44	HGNC:52312	Entrez:109729154	0
MTCYBP45	HGNC:52313	Entrez:109729120	0
MTCYBP5	HGNC:51967	Entrez:107075125	0
MTCYBP6	HGNC:51974	Entrez:107075259	0
MTCYBP7	HGNC:51964	Entrez:107075257	0
MTCYBP8	HGNC:51965	Entrez:107075220	0
MTCYBP9	HGNC:51966	Entrez:107075124	0
MTDH	HGNC:29608	Entrez:92140	46
MTDHP1	HGNC:52357	Entrez:100418814	0
MTDHP2	HGNC:52358	Entrez:100418835	0
MTDHP3	HGNC:52359	Entrez:100418832	0
MTDHP4	HGNC:52360	Entrez:100418834	0
MTDHP5	HGNC:52361	Entrez:100418836	0
MTERF1	HGNC:21463	Entrez:7978	0
MTERF1P1	HGNC:56424	Entrez:101060206	0
MTERF2	HGNC:30779	Entrez:80298	0
MTERF3	HGNC:24258	Entrez:51001	0
MTERF4	HGNC:28785	Entrez:130916	0
MTF1	HGNC:7428	Entrez:4520	42
MTF2	HGNC:29535	Entrez:22823	0
MTFMT	HGNC:29666	Entrez:123263	0
MTFP1	HGNC:26945	Entrez:51537	16
MTFR1	HGNC:29510	Entrez:9650	0
MTFR1L	HGNC:28836	Entrez:56181	33
MTFR1P1	HGNC:54981	Entrez:100128171	0
MTFR2	HGNC:21115	Entrez:113115	37
MTFR2P1	HGNC:54773	Entrez:100421472	0
MTFR2P2	HGNC:54774	Entrez:100132621	0
MTG1	HGNC:32159	Entrez:92170	0
MTG2	HGNC:16239	Entrez:26164	53
MTHFD1	HGNC:7432	Entrez:4522	83
MTHFD1L	HGNC:21055	Entrez:25902	75
MTHFD1P1	HGNC:7433	Entrez:4523	0
MTHFD2	HGNC:7434	Entrez:10797	31
MTHFD2L	HGNC:31865	Entrez:441024	0
MTHFD2P1	HGNC:48859	Entrez:100287639	0
MTHFD2P2	HGNC:48860	Entrez:106480237	0
MTHFD2P3	HGNC:48866	Entrez:106481665	0
MTHFD2P4	HGNC:48862	Entrez:100131135	0
MTHFD2P5	HGNC:48863	Entrez:442707	0
MTHFD2P6	HGNC:48864	Entrez:100130042	0
MTHFD2P7	HGNC:48865	Entrez:442098	0
MTHFR	HGNC:7436	Entrez:4524	32
MTHFS	HGNC:7437	Entrez:10588	31
MTHFSD	HGNC:25778	Entrez:64779	0
MTIF2	HGNC:7441	Entrez:4528	64
MTIF2P1	HGNC:14861	Entrez:80713	0
MTIF3	HGNC:29788	Entrez:219402	49
MTL3P	HGNC:7444	Entrez:4531	0
MTLN	HGNC:27339	Entrez:205251	0
MTM1	HGNC:7448	Entrez:4534	0
MTMR1	HGNC:7449	Entrez:8776	0
MTMR10	HGNC:25999	Entrez:54893	0
MTMR11	HGNC:24307	Entrez:10903	60
MTMR12	HGNC:18191	Entrez:54545	45
MTMR12P1	HGNC:55888	Entrez:100420510	0
MTMR14	HGNC:26190	Entrez:64419	59
MTMR2	HGNC:7450	Entrez:8898	40
MTMR3	HGNC:7451	Entrez:8897	101
MTMR4	HGNC:7452	Entrez:9110	75
MTMR6	HGNC:7453	Entrez:9107	51
MTMR7	HGNC:7454	Entrez:9108	73
MTMR8	HGNC:16825	Entrez:55613	0
MTMR9	HGNC:14596	Entrez:66036	81
MTMR9LP	HGNC:27920	Entrez:339483	0
MTND1P1	HGNC:38728	Entrez:100499468	0
MTND1P10	HGNC:42097	Entrez:100873343	0
MTND1P11	HGNC:42060	Entrez:100873212	0
MTND1P12	HGNC:42061	Entrez:106480744	0
MTND1P13	HGNC:42096	Entrez:100887745	0
MTND1P14	HGNC:42063	Entrez:100873337	0
MTND1P15	HGNC:42064	Entrez:100288998	0
MTND1P16	HGNC:42065	Entrez:100873213	0
MTND1P17	HGNC:42095	Entrez:100873342	0
MTND1P18	HGNC:42067	Entrez:100873338	0
MTND1P19	HGNC:42094	Entrez:100873220	0
MTND1P2	HGNC:42051	Entrez:100873170	0
MTND1P20	HGNC:42069	Entrez:100873339	0
MTND1P21	HGNC:42070	Entrez:100873340	0
MTND1P22	HGNC:42093	Entrez:100287591	0
MTND1P23	HGNC:42092	Entrez:100887749	0
MTND1P24	HGNC:42073	Entrez:100873341	0
MTND1P25	HGNC:42091	Entrez:100288950	0
MTND1P26	HGNC:42075	Entrez:100873214	0
MTND1P27	HGNC:42076	Entrez:100288227	0
MTND1P28	HGNC:42077	Entrez:100873215	0
MTND1P29	HGNC:42078	Entrez:100873216	0
MTND1P3	HGNC:42052	Entrez:100288984	0
MTND1P30	HGNC:42079	Entrez:100507157	0
MTND1P31	HGNC:42080	Entrez:100873217	0
MTND1P32	HGNC:42081	Entrez:100856881	0
MTND1P33	HGNC:42082	Entrez:100873218	0
MTND1P34	HGNC:42090	Entrez:100873219	0
MTND1P35	HGNC:42088	Entrez:106480433	0
MTND1P36	HGNC:42086	Entrez:100506721	0
MTND1P37	HGNC:52314	Entrez:109729170	0
MTND1P4	HGNC:42053	Entrez:100873171	0
MTND1P5	HGNC:42104	Entrez:100873174	0
MTND1P6	HGNC:42103	Entrez:100873173	0
MTND1P7	HGNC:42102	Entrez:100873172	0
MTND1P8	HGNC:42100	Entrez:100287461	0
MTND1P9	HGNC:42099	Entrez:100873221	0
MTND2P1	HGNC:7457	Entrez:387315	0
MTND2P10	HGNC:42140	Entrez:100873238	0
MTND2P11	HGNC:42112	Entrez:100873222	0
MTND2P12	HGNC:42113	Entrez:100873344	0
MTND2P13	HGNC:42114	Entrez:100873345	0
MTND2P14	HGNC:42115	Entrez:100873223	0
MTND2P15	HGNC:42116	Entrez:100873346	0
MTND2P16	HGNC:42117	Entrez:100873347	0
MTND2P17	HGNC:42118	Entrez:100873348	0
MTND2P18	HGNC:42119	Entrez:100873224	0
MTND2P19	HGNC:42120	Entrez:100873225	0
MTND2P2	HGNC:23767	Entrez:56168	0
MTND2P20	HGNC:42121	Entrez:100873226	0
MTND2P21	HGNC:42122	Entrez:100873227	0
MTND2P22	HGNC:42123	Entrez:100873228	0
MTND2P23	HGNC:42124	Entrez:100873229	0
MTND2P24	HGNC:42125	Entrez:100873230	0
MTND2P25	HGNC:42126	Entrez:100873231	0
MTND2P26	HGNC:42127	Entrez:100873349	0
MTND2P27	HGNC:42128	Entrez:100873232	0
MTND2P28	HGNC:42129	Entrez:100652939	0
MTND2P29	HGNC:42130	Entrez:100873233	0
MTND2P3	HGNC:38727	Entrez:100499457	0
MTND2P30	HGNC:42131	Entrez:100873234	0
MTND2P31	HGNC:42132	Entrez:100873235	0
MTND2P32	HGNC:42139	Entrez:100873237	0
MTND2P33	HGNC:42134	Entrez:100873236	0
MTND2P34	HGNC:52065	Entrez:107161146	0
MTND2P35	HGNC:52066	Entrez:107161147	0
MTND2P36	HGNC:52067	Entrez:107161148	0
MTND2P37	HGNC:52068	Entrez:107161150	0
MTND2P38	HGNC:52069	Entrez:107075276	0
MTND2P39	HGNC:52070	Entrez:107075312	0
MTND2P4	HGNC:42105	Entrez:100873175	0
MTND2P40	HGNC:52084	Entrez:107075280	0
MTND2P41	HGNC:52317	Entrez:109729121	0
MTND2P5	HGNC:42106	Entrez:100873176	0
MTND2P6	HGNC:42107	Entrez:100873177	0
MTND2P7	HGNC:42141	Entrez:100873179	0
MTND2P8	HGNC:42109	Entrez:100873178	0
MTND2P9	HGNC:42110	Entrez:100884155	0
MTND3P1	HGNC:39856	Entrez:100873208	0
MTND3P10	HGNC:42150	Entrez:100873239	0
MTND3P11	HGNC:52071	Entrez:107161160	0
MTND3P12	HGNC:52072	Entrez:107075160	0
MTND3P13	HGNC:52073	Entrez:107075277	0
MTND3P14	HGNC:52074	Entrez:107161161	0
MTND3P15	HGNC:52075	Entrez:107161162	0
MTND3P16	HGNC:52076	Entrez:107075278	0
MTND3P17	HGNC:52077	Entrez:107075279	0
MTND3P18	HGNC:52078	Entrez:107161164	0
MTND3P19	HGNC:52081	Entrez:107075161	0
MTND3P2	HGNC:42142	Entrez:100873180	0
MTND3P20	HGNC:52166	Entrez:107075294	0
MTND3P21	HGNC:52167	Entrez:107075198	0
MTND3P22	HGNC:52168	Entrez:107075314	0
MTND3P23	HGNC:52169	Entrez:107075295	0
MTND3P24	HGNC:52170	Entrez:107075199	0
MTND3P25	HGNC:52172	Entrez:107075297	0
MTND3P3	HGNC:42155	Entrez:100873187	0
MTND3P4	HGNC:42144	Entrez:100873181	0
MTND3P5	HGNC:42154	Entrez:100873186	0
MTND3P6	HGNC:42146	Entrez:100873182	0
MTND3P7	HGNC:42147	Entrez:100873183	0
MTND3P8	HGNC:42153	Entrez:100873185	0
MTND3P9	HGNC:42149	Entrez:100873184	0
MTND4LP1	HGNC:31347	Entrez:106478909	0
MTND4LP10	HGNC:42244	Entrez:107075099	0
MTND4LP11	HGNC:42245	Entrez:107075238	0
MTND4LP12	HGNC:42246	Entrez:107075239	0
MTND4LP13	HGNC:42247	Entrez:107075100	0
MTND4LP14	HGNC:42248	Entrez:107075305	0
MTND4LP15	HGNC:42249	Entrez:107131123	0
MTND4LP16	HGNC:42250	Entrez:107075210	0
MTND4LP17	HGNC:42251	Entrez:107075240	0
MTND4LP18	HGNC:42252	Entrez:107075101	0
MTND4LP19	HGNC:42253	Entrez:107075241	0
MTND4LP2	HGNC:42236	Entrez:107075098	0
MTND4LP20	HGNC:42254	Entrez:107075242	0
MTND4LP21	HGNC:42255	Entrez:107075306	0
MTND4LP22	HGNC:42256	Entrez:107075102	0
MTND4LP23	HGNC:42257	Entrez:107133487	0
MTND4LP24	HGNC:42258	Entrez:107075103	0
MTND4LP25	HGNC:42259	Entrez:107075243	0
MTND4LP26	HGNC:42260	Entrez:107075104	0
MTND4LP27	HGNC:42261	Entrez:107133488	0
MTND4LP28	HGNC:42262	Entrez:107133489	0
MTND4LP29	HGNC:42263	Entrez:107133490	0
MTND4LP3	HGNC:42265	Entrez:107075245	0
MTND4LP30	HGNC:42264	Entrez:107075244	0
MTND4LP31	HGNC:52171	Entrez:107075296	0
MTND4LP32	HGNC:52318	Entrez:109729156	0
MTND4LP4	HGNC:42238	Entrez:107131120	0
MTND4LP5	HGNC:42239	Entrez:107075235	0
MTND4LP6	HGNC:42240	Entrez:107131121	0
MTND4LP7	HGNC:42241	Entrez:107075236	0
MTND4LP8	HGNC:42242	Entrez:107131124	0
MTND4LP9	HGNC:42243	Entrez:107075237	0
MTND4P1	HGNC:42035	Entrez:100873211	0
MTND4P10	HGNC:42225	Entrez:100873256	0
MTND4P11	HGNC:42223	Entrez:100873255	0
MTND4P12	HGNC:42199	Entrez:100293090	0
MTND4P13	HGNC:42222	Entrez:100862853	0
MTND4P14	HGNC:42201	Entrez:100653489	0
MTND4P15	HGNC:42202	Entrez:100873240	0
MTND4P16	HGNC:42203	Entrez:100873241	0
MTND4P17	HGNC:42204	Entrez:100873242	0
MTND4P18	HGNC:42205	Entrez:100873350	0
MTND4P19	HGNC:42206	Entrez:100873351	0
MTND4P2	HGNC:42189	Entrez:100873188	0
MTND4P20	HGNC:42207	Entrez:100873352	0
MTND4P21	HGNC:42208	Entrez:100873243	0
MTND4P22	HGNC:42209	Entrez:100873244	0
MTND4P23	HGNC:42210	Entrez:100873245	0
MTND4P24	HGNC:42220	Entrez:100873254	0
MTND4P25	HGNC:42212	Entrez:100873246	0
MTND4P26	HGNC:42213	Entrez:100873247	0
MTND4P27	HGNC:42214	Entrez:100873248	0
MTND4P28	HGNC:42215	Entrez:100873249	0
MTND4P29	HGNC:42216	Entrez:100873250	0
MTND4P3	HGNC:42190	Entrez:100873189	0
MTND4P30	HGNC:42217	Entrez:100873251	0
MTND4P31	HGNC:42218	Entrez:100873252	0
MTND4P32	HGNC:42219	Entrez:100873253	0
MTND4P33	HGNC:51947	Entrez:107075253	0
MTND4P34	HGNC:51948	Entrez:107075308	0
MTND4P35	HGNC:51949	Entrez:107075117	0
MTND4P36	HGNC:51950	Entrez:107403074	0
MTND4P37	HGNC:52319	Entrez:112163599	0
MTND4P39	HGNC:52324	Entrez:112163524	0
MTND4P4	HGNC:42191	Entrez:100873190	0
MTND4P40	HGNC:52336	Entrez:112272547	0
MTND4P41	HGNC:52334	Entrez:111188160	0
MTND4P5	HGNC:42192	Entrez:100873191	0
MTND4P6	HGNC:42193	Entrez:100873192	0
MTND4P7	HGNC:42234	Entrez:100873195	0
MTND4P8	HGNC:42227	Entrez:100873194	0
MTND4P9	HGNC:42226	Entrez:100873193	0
MTND5P1	HGNC:39644	Entrez:100873206	0
MTND5P10	HGNC:42272	Entrez:643031	0
MTND5P11	HGNC:42273	Entrez:100506169	0
MTND5P12	HGNC:42274	Entrez:100873257	0
MTND5P13	HGNC:42304	Entrez:100873272	0
MTND5P14	HGNC:42276	Entrez:100873258	0
MTND5P15	HGNC:42277	Entrez:100873259	0
MTND5P16	HGNC:42278	Entrez:100862854	0
MTND5P17	HGNC:42279	Entrez:100873353	0
MTND5P18	HGNC:42302	Entrez:100873271	0
MTND5P19	HGNC:42301	Entrez:100873270	0
MTND5P2	HGNC:41919	Entrez:100873209	0
MTND5P20	HGNC:42300	Entrez:100873269	0
MTND5P21	HGNC:42296	Entrez:100873354	0
MTND5P22	HGNC:42284	Entrez:100873260	0
MTND5P23	HGNC:42285	Entrez:100873261	0
MTND5P24	HGNC:42286	Entrez:100873262	0
MTND5P25	HGNC:42287	Entrez:100873263	0
MTND5P26	HGNC:42295	Entrez:100873268	0
MTND5P27	HGNC:42289	Entrez:100873264	0
MTND5P28	HGNC:42290	Entrez:100505755	0
MTND5P29	HGNC:42291	Entrez:100873265	0
MTND5P3	HGNC:42034	Entrez:100873210	0
MTND5P30	HGNC:42292	Entrez:100873266	0
MTND5P31	HGNC:42293	Entrez:100873267	0
MTND5P32	HGNC:51951	Entrez:107075254	0
MTND5P33	HGNC:51952	Entrez:107075118	0
MTND5P34	HGNC:51953	Entrez:107075255	0
MTND5P35	HGNC:51954	Entrez:107075119	0
MTND5P36	HGNC:51955	Entrez:107133491	0
MTND5P37	HGNC:51956	Entrez:107133493	0
MTND5P38	HGNC:51957	Entrez:107133495	0
MTND5P39	HGNC:51958	Entrez:107133496	0
MTND5P4	HGNC:42306	Entrez:100873200	0
MTND5P40	HGNC:51959	Entrez:107075256	0
MTND5P41	HGNC:51972	Entrez:107075309	0
MTND5P42	HGNC:52321	Entrez:109729157	0
MTND5P43	HGNC:52322	Entrez:111188140	0
MTND5P44	HGNC:52323	Entrez:112163614	0
MTND5P45	HGNC:52333	Entrez:111188162	0
